order_id,order_date,customer_id,product_id,category,quantity,price_per_unit,payment_method,total_order_value,order_status
325,7/16/2025,325,00433-WM-987,Toys,64,221,PayPal,142.32,Completed
326,11/20/2024,326,09908-XG-633,,84,435,Venmo,993.59,Completed
327,3/22/2025,327,50780-NK-316,Food - Canned Goods,923,234,Venmo,878.23,Completed
328,2/5/2025,328,44907-ET-163,Food - Dairy,561,407,PayPal,836.12,Cancelled
329,12/11/2024,329,95230-KD-625,Food - Snacks,937,493,Google Pay,793.64,Completed
330,11/16/2024,330,52249-ZQ-290,Food - Condiments,754,362,Venmo,103.27,Returned
331,2/27/2025,331,11690-AI-900,Outdoor,88,276,debit card,318.23,Cancelled
332,7/9/2025,332,06679-XH-467,Kitchen,142,67,Apple Pay,269.51,Completed
333,1/30/2025,333,23377-JV-211,Food - Condiments,776,205,Google Pay,917.31,Cancelled
334,5/22/2025,334,82434-UU-008,Food - Snacks,972,352,debit card,120.06,Completed
335,3/22/2025,335,36481-WR-867,Food - Frozen Foods,722,299,debit card,183.51,Returned
336,8/17/2024,336,90807-OA-510,Food - Dairy,703,227,PayPal,511.55,Completed
337,7/16/2025,337,02122-YA-809,,849,204,Apple Pay,626.03,Completed
338,2/4/2025,338,44018-WY-265,Kitchen,225,421,Google Pay,629.9,Completed
339,4/10/2025,339,46071-MP-470,Food - Canned Goods,790,171,Google Pay,276.88,Completed
340,5/21/2025,340,78052-ZX-071,Food - Vegetables,738,18,,718.75,Pending
341,7/22/2025,341,63178-GP-199,Food - Snacks,188,359,Apple Pay,346.15,Completed
342,3/9/2025,342,95811-QA-927,Safety,573,280,,226.63,Completed
343,12/17/2024,343,57097-AT-332,Food - Sauces,211,348,Venmo,229.71,Completed
344,4/9/2025,344,68099-KC-883,Food - Breakfast,459,408,debit card,503.89,Completed
345,1/13/2025,345,45433-WU-428,Fitness,297,392,credit card,698.92,Pending
346,2/2/2025,346,97593-HB-836,Food - Snacks,815,132,debit card,494.84,Returned
347,5/28/2025,347,00085-ZN-808,Health,179,,Apple Pay,843.82,Returned
348,11/3/2024,348,77114-DI-556,Food - Bread,,185,Apple Pay,174.19,Pending
349,8/31/2024,349,94557-JM-171,Food - Frozen Desserts,203,60,Google Pay,812.78,Completed
350,6/11/2025,350,89635-DG-429,Accessories,697,332,Apple Pay,419.81,Completed
351,7/29/2025,351,36923-FL-220,Kitchen,966,149,PayPal,27.79,Completed
352,9/14/2024,352,03093-QJ-404,Fitness,458,353,debit card,516.29,Cancelled
353,11/8/2024,353,79434-HF-724,Food - Bakery,81,381,Venmo,60.71,Pending
354,6/2/2025,354,09442-PT-095,Garden,441,190,Apple Pay,40.95,Completed
355,6/21/2025,355,05274-HQ-200,Toys,,28,Google Pay,688.38,Pending
356,1/9/2025,356,96229-NW-879,Accessories,829,480,debit card,644.03,Pending
357,6/16/2025,357,66883-DD-695,Home,400,279,credit card,904.88,Completed
358,3/21/2025,358,33910-CD-105,Kitchen,402,348,PayPal,834.85,Completed
359,2/2/2025,359,20412-ON-656,Food - Cooking Oil,494,135,Google Pay,145.27,Completed
360,2/12/2025,360,30707-WD-968,Clothing - Activewear,442,497,Google Pay,678.17,Completed
361,4/17/2025,361,24843-RJ-948,Kitchen,855,51,debit card,165.81,Completed
362,1/14/2025,362,89538-HL-618,Toys,,68,Apple Pay,207.64,Completed
363,11/12/2024,363,42342-GM-919,Fitness,393,418,PayPal,674.6,Completed
364,3/6/2025,364,85583-CV-405,Food - Snacks,776,498,PayPal,838.55,Completed
365,1/26/2025,365,11400-UN-408,Food - Produce,,412,Venmo,438.98,Completed
366,6/4/2025,366,93297-FO-263,Clothing - Shoes,875,107,credit card,440.11,Completed
367,7/14/2025,367,82909-IM-900,Clothing - Bottoms,345,150,debit card,288.69,Completed
368,10/19/2024,368,89896-FO-342,Food - Cheese,984,114,Google Pay,663.9,Completed
369,6/10/2025,369,72132-OE-879,Automotive,311,280,Google Pay,127.58,Completed
370,8/17/2024,370,12979-BL-581,Toys,872,401,Apple Pay,996.51,Completed
371,6/30/2025,371,00446-DB-470,Photography,622,425,Google Pay,45.78,Completed
372,10/23/2024,372,47778-FS-294,Food - Frozen Food,276,451,Google Pay,174.4,Cancelled
373,10/12/2024,373,15294-LF-580,Kitchen,495,318,Venmo,901.65,Completed
374,7/22/2025,374,49328-SD-680,Food - Snacks,121,,Venmo,551.92,Completed
375,4/24/2025,375,79454-BF-751,Pets,676,106,Google Pay,412.47,Completed
376,7/29/2025,376,09052-WB-673,Food - Frozen Foods,,172,PayPal,224.78,Completed
377,5/29/2025,377,88716-WM-242,Clothing - Footwear,399,62,Google Pay,31.62,Pending
378,9/12/2024,378,57860-KV-925,Home,727,375,Venmo,463.08,Completed
379,7/24/2025,379,87351-JJ-872,Food - Produce,773,234,Apple Pay,150.14,Completed
380,8/10/2024,380,87355-ZX-365,Food - Salads,942,214,Google Pay,78.45,Cancelled
381,1/10/2025,381,70309-GP-321,Garden,358,252,Apple Pay,237.74,Pending
382,6/24/2025,382,13613-TS-489,Garden,892,217,PayPal,34.11,Completed
383,12/3/2024,383,77828-PX-547,Food - Bakery,95,366,credit card,982.1,Completed
384,2/8/2025,384,67462-QN-639,Safety,201,357,Apple Pay,478.02,Completed
385,9/28/2024,385,99779-DR-138,Food - Canned Goods,113,312,Google Pay,437.32,Completed
386,6/21/2025,386,93711-NB-167,Food - Snacks,942,43,Venmo,193.51,Completed
387,5/8/2025,387,20210-SJ-502,Kitchen,550,442,Apple Pay,759.74,Completed
388,8/28/2024,388,,Outdoor,989,14,credit card,391.49,Completed
389,10/26/2024,389,57938-LZ-812,Food - Spices,121,395,credit card,42.35,Completed
390,2/11/2025,390,56896-LL-085,Clothing - Jumpsuits,76,247,debit card,863.1,Completed
391,11/29/2024,391,29713-VM-515,Food - Canned Goods,873,48,Venmo,84.14,Completed
392,2/12/2025,392,33751-XY-992,Clothing - Accessories,94,150,Venmo,702.57,Completed
393,9/7/2024,393,76388-TM-043,Food - Snacks,938,226,PayPal,589.26,Completed
394,1/27/2025,394,32382-RN-842,Accessories,258,401,PayPal,128.91,Completed
395,5/26/2025,395,90658-RL-793,Pets,939,474,PayPal,117.54,Completed
396,7/3/2025,396,81985-LM-361,Kitchen,324,,PayPal,191.07,Completed
397,8/6/2024,397,99128-OP-800,Health,648,293,credit card,451.74,Cancelled
398,11/8/2024,398,47724-HT-161,Food - Snacks,303,15,debit card,444.94,Completed
399,8/28/2024,399,,Electronics,359,364,PayPal,940.1,Completed
400,7/19/2025,400,91626-JM-954,Clothing - Bottoms,476,189,credit card,372.69,Completed
401,3/22/2025,401,14141-IN-929,Food - Condiments,923,251,Apple Pay,160.38,Completed
402,7/28/2025,402,24836-CW-257,Clothing - Sweaters,507,190,Venmo,207.23,Completed
403,9/9/2024,403,99969-XP-331,Food - Dairy,999,425,Google Pay,469.05,Completed
404,9/9/2024,404,44233-QI-824,Food - Frozen Foods,767,307,Apple Pay,153.93,Completed
405,3/23/2025,405,33954-AQ-362,Baby,479,445,,254.06,Completed
406,12/24/2024,406,15258-NZ-396,Food - Salads,391,429,Venmo,652.66,Completed
407,2/18/2025,407,72564-NK-581,Food - Condiments,450,483,Google Pay,252.14,Completed
408,6/21/2025,408,11062-CT-581,Accessories,573,240,Venmo,537.14,Returned
409,9/29/2024,409,72251-GM-150,Home,311,491,Venmo,575.97,Completed
410,9/5/2024,410,85715-AS-829,Food - Frozen Food,242,210,debit card,735.73,Completed
411,9/19/2024,411,55887-MW-203,Fitness,121,72,credit card,784.91,Completed
412,6/5/2025,412,33830-GB-286,Health,567,375,Venmo,720.2,Pending
413,7/24/2025,413,02728-CW-310,Pets,457,171,PayPal,485.35,Completed
414,10/2/2024,414,30394-MP-676,Food - Condiments,520,,Venmo,968.14,Completed
415,1/31/2025,415,98194-YE-937,Kitchen,810,463,Google Pay,402.44,Completed
416,10/22/2024,416,63922-QO-176,Home,995,256,credit card,57.09,Pending
417,10/9/2024,417,64221-OD-075,Food - Bakery,361,451,debit card,814.33,Returned
418,10/2/2024,418,80354-NG-640,Kitchen,455,311,PayPal,251.44,Completed
419,5/14/2025,419,61392-NW-834,,663,394,Google Pay,912.77,Completed
420,3/14/2025,420,84694-WR-912,Food - Sauces,529,359,credit card,896.94,Completed
421,3/1/2025,421,31494-CJ-552,Food - Bakery,687,92,Venmo,340.08,Completed
422,4/9/2025,422,87040-YI-124,Electronics,216,10,Venmo,959.28,Completed
423,12/8/2024,423,42023-VI-110,Clothing - Shirts,720,71,credit card,887.47,Completed
424,10/29/2024,424,34936-EW-653,Audio,815,16,Apple Pay,269.84,Completed
425,2/16/2025,425,21198-OZ-945,Photography,985,475,Google Pay,108.06,Completed
426,4/12/2025,426,54197-RP-357,Audio,702,452,Google Pay,158.93,Pending
427,3/8/2025,427,,Smart Home,32,,Apple Pay,142.17,Completed
428,10/18/2024,428,17749-KE-541,Gaming,328,287,credit card,395.98,Completed
429,7/2/2025,429,67037-CA-566,Crafts,898,481,Apple Pay,344.25,Completed
430,1/23/2025,430,85906-KN-556,Food - Bakery,290,267,credit card,343.53,Completed
431,9/1/2024,431,25789-HI-195,Toys,320,228,Google Pay,233.22,Completed
432,10/16/2024,432,06072-LL-402,Food - Produce,476,159,Venmo,658.41,Completed
433,1/3/2025,433,84538-VQ-796,Food - Canned Goods,476,276,PayPal,813.26,Cancelled
434,2/17/2025,434,39273-OE-957,Toys,960,359,debit card,811.64,Returned
435,9/23/2024,435,53834-ZU-069,Outdoor,918,141,Google Pay,423.03,Cancelled
436,9/21/2024,436,24695-HQ-470,Food - Snacks,286,33,credit card,849.74,Completed
437,9/26/2024,437,17883-IC-678,Home,12,492,PayPal,537.05,Cancelled
438,4/6/2025,438,58794-HR-564,Home,104,96,debit card,509.43,Completed
439,10/7/2024,439,90015-IZ-487,,660,463,credit card,800.37,Completed
440,7/14/2025,440,11102-QA-866,Food - Bakery,390,355,credit card,236.64,Pending
441,9/18/2024,441,,Health,,408,Venmo,535.87,Completed
442,5/25/2025,442,,Clothing - Accessories,798,141,PayPal,372.15,Completed
443,3/23/2025,443,89472-BC-118,Food - Canned Goods,768,281,Google Pay,575.65,Pending
444,4/1/2025,444,85900-LJ-841,Food - Cereals,822,246,Venmo,404.37,Pending
445,4/23/2025,445,37588-IU-114,Food - Nuts,999,231,debit card,465.35,Completed
446,2/20/2025,446,97722-AX-488,Accessories,460,415,debit card,715.31,Completed
447,11/25/2024,447,00284-OM-287,Food - Meat,96,312,debit card,949.34,Completed
448,8/29/2024,448,74607-AP-498,Food - Fresh Produce,150,388,credit card,119.67,Completed
449,11/10/2024,449,72630-SG-477,Food - Prepared Foods,648,290,Apple Pay,107.16,Cancelled
450,4/30/2025,450,71439-GX-134,Beauty,250,345,debit card,963.35,Pending
451,8/27/2024,451,83957-KZ-977,Kitchen,753,478,credit card,859.82,Pending
452,10/12/2024,452,99239-OH-594,Clothing - Tops,172,257,Venmo,599.06,Completed
453,4/9/2025,453,57704-HV-455,Accessories,251,193,credit card,947.96,Completed
454,6/7/2025,454,27963-MM-535,Food - Condiments,970,459,Venmo,426.9,Completed
455,1/8/2025,455,08062-DU-966,Food - Baking,,145,Google Pay,772.99,Pending
456,2/9/2025,456,21616-OB-278,Electronics,776,264,,648.32,Completed
457,11/16/2024,457,64293-TY-453,Garden,,371,PayPal,159.04,Completed
458,4/3/2025,458,87674-XB-286,Clothing - Footwear,962,288,debit card,76.78,Completed
459,7/1/2025,459,10814-IM-909,,179,470,debit card,15.71,Completed
460,4/30/2025,460,14258-KU-458,Home,369,99,debit card,790.39,Returned
461,12/31/2024,461,69127-OZ-809,Pets,540,46,PayPal,338.63,Returned
462,12/2/2024,462,06087-UA-695,Travel,957,289,PayPal,555.83,Completed
463,1/8/2025,463,,Computers,742,147,Venmo,455.09,Returned
464,11/20/2024,464,90471-DN-747,Clothing - Tops,936,96,credit card,75.21,Returned
465,12/24/2024,465,91167-LG-127,Food - Dairy,649,461,Apple Pay,587.02,Completed
466,2/13/2025,466,05985-DD-185,,818,488,Google Pay,238.79,Completed
467,11/3/2024,467,52316-HX-736,Books,729,132,Venmo,596.93,Completed
468,11/18/2024,468,78648-AR-302,Kitchen,491,120,Apple Pay,646.46,Completed
469,2/20/2025,469,98569-JZ-302,Food - Baking,185,,PayPal,479.82,Completed
470,8/4/2025,470,86039-ZE-399,Kitchen,308,391,Google Pay,188.44,Completed
471,6/17/2025,471,10721-JD-036,Fitness,216,496,PayPal,492.78,Completed
472,8/20/2024,472,74906-JD-484,Art Supplies,335,359,Venmo,729.79,Completed
473,5/3/2025,473,68165-PE-465,Photography,153,131,PayPal,25.73,Completed
474,1/25/2025,474,95480-YH-522,Accessories,938,260,Google Pay,568.64,Completed
475,5/19/2025,475,36771-EK-607,Food - Canned Goods,171,184,Google Pay,885.69,Completed
476,7/27/2025,476,52188-CH-672,Fitness,248,384,Venmo,163.37,Completed
477,6/14/2025,477,84273-OX-903,Books,570,85,PayPal,997.9,Pending
478,4/10/2025,478,65432-OL-339,Outdoor,426,,Apple Pay,275.29,Completed
479,3/21/2025,479,18571-VQ-535,Food - Desserts,616,75,Apple Pay,430.86,Completed
480,6/17/2025,480,57241-RS-354,Food - Snacks,861,161,credit card,490.62,Cancelled
481,2/16/2025,481,06807-NR-288,Apps,694,37,Google Pay,634.06,Completed
482,2/16/2025,482,89634-RM-150,Food - Breakfast,294,17,credit card,113.21,Completed
483,12/20/2024,483,61401-BB-579,Food - Seafood,940,,,743.05,Completed
484,5/2/2025,484,04411-YJ-217,Food - Prepared Meals,88,184,credit card,603.04,Completed
485,6/24/2025,485,64841-TY-311,Clothing - Jumpsuits,726,230,PayPal,406.12,Completed
486,4/20/2025,486,86518-VP-931,Food - Snacks,,476,credit card,677.85,Completed
487,2/7/2025,487,70258-KI-825,Health,828,464,credit card,80.14,Pending
488,11/5/2024,488,43191-ZJ-765,Kitchen,599,92,debit card,138.62,Completed
489,5/20/2025,489,60972-UU-266,Fitness,655,199,PayPal,114.89,Cancelled
490,2/21/2025,490,17716-YA-907,Food - Meat,928,105,PayPal,192.18,Pending
491,12/3/2024,491,59126-BB-699,Bathroom,589,342,debit card,370.15,Completed
492,12/26/2024,492,59545-LC-773,Automotive,421,19,debit card,601.89,Returned
493,10/30/2024,493,27747-PG-030,Food - Frozen,345,376,Google Pay,917.23,Completed
494,10/12/2024,494,98416-DT-343,Clothing - Footwear,723,408,credit card,885.97,Pending
495,2/20/2025,495,01604-WG-967,Food - Condiments,780,52,Venmo,81.22,Completed
496,1/9/2025,496,15697-WV-845,Fitness,20,145,credit card,970.37,Completed
497,5/19/2025,497,42693-MB-177,Food - Canned Goods,10,196,PayPal,591.35,Completed
498,5/20/2025,498,42097-UE-882,Food - Snacks,161,480,Google Pay,921.23,Completed
499,12/22/2024,499,07183-HP-167,Food - Bakery,585,420,PayPal,250.15,Completed
500,9/17/2024,500,44917-IV-125,Food - Snacks,555,329,Google Pay,354.16,Cancelled
501,1/6/2025,501,47091-ZM-429,Food - Baking,778,198,credit card,391.11,Completed
502,11/11/2024,502,,Clothing - Shirts,230,415,PayPal,16.23,Completed
503,3/11/2025,503,07056-UP-843,Fitness,599,458,PayPal,499.91,Completed
504,6/3/2025,504,03325-KY-323,Food - Condiments,44,404,PayPal,378.97,Returned
505,1/30/2025,505,16891-CF-192,Food - Baking,571,,Venmo,625.99,Cancelled
506,7/7/2025,506,75826-VL-232,Food - Salads,464,327,Google Pay,227.85,Returned
507,1/5/2025,507,48630-CN-742,Office,505,144,,276.53,Returned
508,3/2/2025,508,21507-IM-884,Home Appliances,479,424,PayPal,508.03,Completed
509,3/17/2025,509,28903-JF-071,Food - Meat,136,127,credit card,365.04,Pending
510,6/7/2025,510,66251-EF-952,Fitness,338,324,,361.38,Completed
511,8/21/2024,511,10009-KG-215,Food - Beverages,277,353,,524.81,Completed
512,7/22/2025,512,96510-RK-923,Bicycles,173,37,debit card,829.91,Pending
513,12/4/2024,513,43186-VX-412,Clothing - Outerwear,533,140,credit card,713.92,Completed
514,4/7/2025,514,19364-AF-084,Kitchen,105,117,Venmo,706.58,Completed
515,11/19/2024,515,55598-HO-107,Food - Spices,914,429,PayPal,26.64,Pending
516,3/21/2025,516,83347-EZ-468,Food - Breakfast,332,274,credit card,865.74,Completed
517,4/29/2025,517,84884-ZA-824,Food - Condiments,661,275,debit card,949.19,Completed
518,12/25/2024,518,52878-AI-322,Fitness,4,,credit card,409.12,Completed
519,5/23/2025,519,23012-QL-944,Food - Supplements,6,244,Apple Pay,519.7,Completed
520,11/29/2024,520,,Home,318,226,Apple Pay,832.46,Completed
521,6/13/2025,521,85683-KK-719,,,93,Venmo,972.05,Completed
522,1/16/2025,522,,Accessories,147,136,,928.2,Completed
523,7/29/2025,523,85566-DD-975,Outdoor,1000,422,Apple Pay,159.71,Cancelled
524,12/26/2024,524,92995-HN-471,,856,131,Apple Pay,861.46,Completed
525,12/9/2024,525,,Food - Snacks,972,136,debit card,993.12,Completed
526,3/10/2025,526,25152-IM-960,Outdoor,500,242,Google Pay,241.89,Completed
527,8/13/2024,527,69861-VZ-654,Home,728,339,Venmo,268.12,Completed
528,9/29/2024,528,09163-OO-579,Food - Beverages,175,422,Apple Pay,805.23,Completed
529,10/25/2024,529,06365-ZN-412,Clothing - Activewear,336,401,credit card,886.88,Returned
530,5/9/2025,530,18738-ZW-259,Accessories,607,25,PayPal,812.97,Returned
531,6/17/2025,531,54359-BE-203,Food - Frozen Meals,987,368,credit card,849.59,Completed
532,12/16/2024,532,27491-OF-204,Food - Condiments,448,345,Apple Pay,666.39,Completed
533,5/19/2025,533,49468-TP-487,Food - Frozen Vegetables,250,456,PayPal,324.57,Completed
534,12/12/2024,534,90098-PX-227,Kitchen,280,344,Venmo,492.64,Completed
535,6/22/2025,535,64921-PQ-218,Music,925,56,debit card,340.83,Completed
536,12/10/2024,536,97548-ZB-494,Home Appliances,261,385,Venmo,837.19,Returned
537,12/12/2024,537,46109-IG-792,Food - Meat,890,83,Venmo,189.73,Returned
538,11/7/2024,538,25972-PN-699,Food - Condiments,993,104,debit card,66.59,Pending
539,3/5/2025,539,02440-AQ-940,Food - Baking,653,336,debit card,392.39,Completed
540,1/26/2025,540,37105-TJ-867,Fitness,642,131,Google Pay,759.96,Completed
541,5/12/2025,541,82416-GE-989,Outdoor,821,206,credit card,370.24,Completed
542,9/29/2024,542,96469-DF-294,Clothing - Footwear,134,,credit card,420.35,Completed
543,4/21/2025,543,34137-BQ-138,Smart Home,804,325,,965.69,Completed
544,9/22/2024,544,59612-QO-619,Food - Frozen Foods,989,54,Venmo,84.82,Completed
545,7/23/2025,545,89622-YP-072,Art Supplies,756,22,credit card,535.35,Completed
546,7/28/2025,546,20725-GM-479,Fitness,954,103,debit card,680.4,Completed
547,9/17/2024,547,88613-QA-564,Food - Snacks,587,289,Google Pay,446.48,Pending
548,9/30/2024,548,41093-DN-578,Health,684,361,credit card,389.07,Cancelled
549,5/7/2025,549,64051-LP-222,Food - Snacks,97,48,PayPal,544.64,Completed
550,2/9/2025,550,31641-RV-565,Electronics,322,155,credit card,589.37,Completed
551,4/10/2025,551,05750-GB-678,Office,571,331,Apple Pay,744.87,Completed
552,10/26/2024,552,27154-KH-809,Photography,483,255,Apple Pay,78.69,Completed
553,3/24/2025,553,49203-RO-210,Automotive,156,329,Google Pay,400.3,Completed
554,1/13/2025,554,36822-KC-173,Outdoor,119,400,debit card,102.76,Completed
555,1/26/2025,555,06990-NV-786,Food - Frozen Meals,731,99,credit card,295.33,Completed
556,8/12/2024,556,34054-NX-436,Food - Beverages,152,326,PayPal,821.04,Completed
557,2/1/2025,557,02955-AU-713,Food - Baking,547,212,Apple Pay,755.65,Completed
558,4/25/2025,558,94696-NR-247,Food - Frozen Foods,,360,Venmo,644.99,Completed
559,9/4/2024,559,58756-GF-997,Food - Meat,986,74,Venmo,562.36,Returned
560,7/15/2025,560,96344-HI-548,Food - Frozen Foods,605,36,Venmo,900.83,Completed
561,10/29/2024,561,75858-IM-291,Kitchen,206,481,debit card,321.76,Completed
562,11/25/2024,562,49603-NG-323,,199,370,Venmo,23.35,Completed
563,9/11/2024,563,18984-QD-939,Food - Condiments,215,74,Venmo,34.59,Completed
564,8/21/2024,564,,Pets,261,171,debit card,324.86,Completed
565,6/25/2025,565,93891-ZD-965,Kitchen,271,132,PayPal,89.41,Cancelled
566,2/10/2025,566,91177-HX-618,Home,697,71,Venmo,212.23,Completed
567,2/21/2025,567,78053-VI-701,Food - Pasta,567,429,Google Pay,679.82,Cancelled
568,7/23/2025,568,19411-FP-427,Food - Snacks,,355,Apple Pay,116.12,Returned
569,2/22/2025,569,40985-HW-107,Kitchen,765,93,debit card,401.34,Completed
570,2/24/2025,570,24346-FG-519,Kitchen,72,,,782.94,Pending
571,7/5/2025,571,96595-KL-824,Food - Frozen Foods,224,297,credit card,944.33,Cancelled
572,9/25/2024,572,32249-GB-418,Toys,590,26,debit card,955.52,Pending
573,2/7/2025,573,92298-GU-488,Automotive,152,,Venmo,855.75,Completed
574,10/19/2024,574,94919-EX-120,Gaming,333,,Venmo,905.5,Completed
575,7/13/2025,575,,Food - Bakery,844,320,Google Pay,82.79,Returned
576,1/26/2025,576,29474-WY-556,Food - Dairy,584,418,credit card,461.14,Returned
577,4/18/2025,577,69256-LQ-501,Food - Frozen Desserts,827,433,Google Pay,894.49,Completed
578,11/10/2024,578,33488-YD-391,Food - Baking,647,236,credit card,439.86,Completed
579,9/18/2024,579,89462-YY-158,Food - Grains,104,404,Google Pay,646.33,Pending
580,8/25/2024,580,74696-OJ-262,Home,936,291,Venmo,190.45,Completed
581,6/18/2025,581,75480-XS-854,Fitness,239,25,Apple Pay,630.81,Completed
582,7/1/2025,582,60615-FV-026,Food - Grains,627,218,PayPal,987.73,Completed
583,3/28/2025,583,14718-YM-755,Fitness,627,292,Google Pay,568.99,Cancelled
584,10/18/2024,584,37419-MX-474,Kitchen,649,466,Google Pay,437.58,Completed
585,11/13/2024,585,77137-FP-416,Electronics,980,395,Apple Pay,858.07,Cancelled
586,9/15/2024,586,07018-KI-979,Bathroom,724,98,,708.3,Completed
587,6/11/2025,587,38023-JE-893,Kitchen,128,,,554.89,Completed
588,2/19/2025,588,61757-RK-536,Kitchen,840,258,PayPal,324.34,Completed
589,1/6/2025,589,89577-RH-443,Food - Baked Goods,908,348,Google Pay,483.42,Pending
590,9/11/2024,590,54673-NK-271,Smart Home,287,432,credit card,801.06,Completed
591,7/31/2025,591,06144-TR-067,Clothing - Bottoms,120,233,,126.18,Completed
592,6/21/2025,592,75754-YT-312,Food - Baking,967,203,credit card,547.21,Completed
593,6/27/2025,593,88900-RE-069,Food - Breakfast,819,435,Apple Pay,835.9,Completed
594,3/5/2025,594,36668-YG-057,Food - Pasta,492,,credit card,643.37,Completed
595,9/17/2024,595,47407-EH-649,Food - Canned Goods,943,314,,753.58,Pending
