order_id,order_date,customer_id,product_id,category,quantity,price_per_unit,payment_method,total_order_value,order_status,campaign_id,channel,region,price_without_discount,discount_applied,discount_amount,days_to_delivery
231,2025-04-19,231,97793-LP-036,Automotive,599.0,484.0,Venmo,240138.65217415622,Pending,Campaign C,Social Media,West,289916.0,True,49777.3478258438,6
232,2025-06-08,232,54730-KO-641,Food - Dairy,919.0,104.0,Apple Pay,95576.0,Completed,Campaign B,Email Marketing,North,95576.0,False,0.0,3
233,2025-04-13,233,87540-BS-628,Outdoor,278.0,147.0,Apple Pay,40866.0,Completed,Campaign C,Social Media,South,40866.0,False,0.0,6
234,2024-12-05,234,21669-WJ-873,Safety,847.0,388.0,Google Pay,328636.0,Completed,Campaign A,Google Ads,East,328636.0,False,0.0,9
235,2024-11-16,235,94663-TB-085,Food - Snacks,753.0,425.0,credit card,267938.2757568532,Completed,Campaign A,Google Ads,West,320025.0,True,52086.7242431468,2
236,2025-08-02,236,28549-MX-091,Pets,439.0,137.0,PayPal,56024.94200005269,Completed,Campaign C,Social Media,North,60143.0,True,4118.057999947315,5
237,2024-08-29,237,93356-EC-344,Electronics,740.0,201.0,PayPal,148740.0,Completed,Campaign A,Google Ads,South,148740.0,False,0.0,7
238,2024-12-09,238,52104-EO-905,Food - Prepared Meals,90.0,224.0,Google Pay,20160.0,Completed,Campaign A,Google Ads,East,20160.0,False,0.0,3
239,2024-11-21,239,96299-OS-271,Food - Snacks,105.0,366.0,Google Pay,38430.0,Returned,Campaign A,Google Ads,West,38430.0,False,0.0,2
241,2025-05-20,241,96227-DT-467,Kitchen,582.0,110.0,Apple Pay,56809.97049364826,Completed,Campaign C,Social Media,South,64020.0,True,7210.029506351737,6
242,2024-09-25,242,06881-NU-777,Apps,923.0,234.0,Venmo,215982.0,Completed,Campaign A,Google Ads,East,215982.0,False,0.0,6
243,2024-09-07,243,83270-ZN-160,Food - Frozen Foods,574.0,434.0,credit card,249116.0,Completed,Campaign A,Google Ads,West,249116.0,False,0.0,1
245,2024-08-19,245,62308-JX-607,Kitchen,498.0,379.0,Google Pay,188742.0,Returned,Campaign A,Google Ads,South,188742.0,False,0.0,10
246,2024-12-15,246,87395-CM-787,Food - Snacks,273.0,116.0,PayPal,27205.77491732069,Completed,Campaign A,Google Ads,East,31668.0,True,4462.2250826793115,3
247,2024-12-02,247,30902-VU-424,Food - Baking,437.0,239.0,Apple Pay,104443.0,Returned,Campaign A,Google Ads,West,104443.0,False,0.0,1
248,2025-02-17,248,04113-JO-177,Food - Snacks,98.0,40.0,debit card,3593.491938475523,Completed,Campaign B,Email Marketing,North,3920.0,True,326.5080615244768,1
249,2025-06-09,249,40031-PB-016,Food - Sauces,141.0,192.0,credit card,27072.0,Completed,Campaign B,Email Marketing,South,27072.0,False,0.0,3
250,2024-09-10,250,06576-ZE-972,Toys,22.0,429.0,Venmo,8295.856127856177,Completed,Campaign A,Google Ads,East,9438.0,True,1142.143872143822,10
251,2025-02-10,251,13808-UB-708,Food - Frozen Foods,704.0,365.0,Apple Pay,256960.0,Completed,Campaign B,Email Marketing,West,256960.0,False,0.0,1
252,2025-03-21,252,21631-WE-984,Food - Condiments,559.0,453.0,Apple Pay,253227.0,Completed,Campaign B,Email Marketing,North,253227.0,False,0.0,1
253,2025-01-16,253,32192-BH-409,Electronics,380.0,107.0,debit card,40660.0,Completed,Campaign C,Social Media,South,40660.0,False,0.0,6
254,2025-06-04,254,49803-ZS-868,Home,124.0,62.0,debit card,7688.0,Completed,Campaign C,Social Media,East,7688.0,False,0.0,9
255,2025-05-04,255,57699-AR-033,Food - Health Foods,717.0,281.0,Google Pay,201477.0,Completed,Campaign B,Email Marketing,West,201477.0,False,0.0,1
256,2025-05-06,256,32701-RB-443,Art Supplies,759.0,44.0,Apple Pay,33396.0,Completed,Campaign C,Social Media,North,33396.0,False,0.0,8
258,2025-06-04,258,61859-KR-452,Food - Snacks,198.0,216.0,Google Pay,37542.80050895182,Completed,Campaign B,Email Marketing,East,42768.0,True,5225.199491048182,2
259,2024-12-13,259,02118-WQ-307,Food - Frozen Foods,294.0,478.0,PayPal,140532.0,Cancelled,Campaign A,Google Ads,West,140532.0,False,0.0,1
260,2025-04-05,260,41387-TY-927,Kitchen,626.0,462.0,Google Pay,225763.75819017974,Completed,Campaign C,Social Media,North,289212.0,True,63448.24180982026,9
261,2025-04-27,261,82566-LD-651,Food - Canned Goods,304.0,421.0,Apple Pay,127984.0,Completed,Campaign B,Email Marketing,South,127984.0,False,0.0,2
262,2025-01-12,262,87846-AK-253,Office,276.0,411.0,Google Pay,113436.0,Completed,Campaign C,Social Media,East,113436.0,False,0.0,5
264,2025-03-03,264,56704-BX-806,Clothing - Shoes,568.0,162.0,Google Pay,92016.0,Completed,Campaign C,Social Media,North,92016.0,False,0.0,6
265,2024-08-08,265,36728-TS-155,Smart Home,596.0,155.0,Apple Pay,92380.0,Completed,Campaign A,Google Ads,South,92380.0,False,0.0,9
266,2025-05-19,266,57134-PM-361,Food - Breakfast,417.0,466.0,Venmo,194322.0,Cancelled,Campaign B,Email Marketing,East,194322.0,False,0.0,3
267,2025-05-16,267,03256-FZ-691,Accessories,400.0,489.0,credit card,151779.30331844365,Completed,Campaign C,Social Media,West,195600.0,True,43820.696681556365,7
268,2024-09-24,268,84135-WF-013,Food - Bakery,431.0,215.0,credit card,92665.0,Completed,Campaign A,Google Ads,North,92665.0,False,0.0,3
269,2024-11-02,269,97195-QS-372,Clothing - Tops,598.0,138.0,PayPal,82524.0,Completed,Campaign A,Google Ads,South,82524.0,False,0.0,4
270,2024-10-15,270,63507-SB-999,Food - Frozen Desserts,490.0,189.0,Google Pay,82158.9921703266,Pending,Campaign A,Google Ads,East,92610.0,True,10451.007829673405,2
271,2024-09-27,271,61423-HC-913,Home,575.0,104.0,credit card,59800.0,Completed,Campaign A,Google Ads,West,59800.0,False,0.0,9
273,2024-09-12,273,10555-VS-237,Food - Beverages,97.0,432.0,Venmo,41904.0,Returned,Campaign A,Google Ads,South,41904.0,False,0.0,3
274,2025-03-09,274,70063-AF-620,Kitchen,569.0,475.0,Venmo,270275.0,Completed,Campaign C,Social Media,East,270275.0,False,0.0,5
275,2024-10-08,275,28682-FV-953,Outdoor,910.0,173.0,Apple Pay,132379.16223105974,Completed,Campaign A,Google Ads,West,157430.0,True,25050.83776894027,6
276,2025-02-11,276,49794-OK-446,Kitchen,7.0,398.0,Venmo,2786.0,Returned,Campaign C,Social Media,North,2786.0,False,0.0,10
277,2024-11-17,277,56499-PB-289,Food - Condiments,342.0,360.0,Venmo,114472.0840182431,Completed,Campaign A,Google Ads,South,123120.0,True,8647.915981756898,3
278,2025-06-18,278,13754-KR-864,Home,48.0,228.0,credit card,9395.49618054436,Completed,Campaign C,Social Media,East,10944.0,True,1548.5038194556396,8
279,2025-03-16,279,42132-SW-821,Garden,356.0,379.0,Apple Pay,115592.36890159671,Completed,Campaign C,Social Media,West,134924.0,True,19331.631098403286,7
280,2025-03-16,280,03177-WA-969,Kitchen,532.0,381.0,debit card,202692.0,Completed,Campaign C,Social Media,North,202692.0,False,0.0,10
281,2025-06-04,281,10511-FX-491,Food - Breakfast,115.0,364.0,credit card,41860.0,Returned,Campaign B,Email Marketing,South,41860.0,False,0.0,3
282,2024-12-13,282,59340-UL-265,Fitness,230.0,311.0,Apple Pay,71530.0,Completed,Campaign A,Google Ads,East,71530.0,False,0.0,6
283,2025-06-06,283,95645-VL-405,Outdoor,875.0,155.0,Apple Pay,135625.0,Pending,Campaign C,Social Media,West,135625.0,False,0.0,5
284,2024-10-10,284,51523-GI-234,Food - Frozen Foods,22.0,21.0,debit card,425.9308854986769,Completed,Campaign A,Google Ads,North,462.0,True,36.06911450132309,2
285,2024-10-29,285,81461-ZR-870,Home,450.0,355.0,credit card,159750.0,Completed,Campaign A,Google Ads,South,159750.0,False,0.0,6
288,2025-02-04,288,01806-PF-346,Kitchen,906.0,439.0,Google Pay,301281.53324097535,Completed,Campaign C,Social Media,North,397734.0,True,96452.46675902467,6
289,2024-08-05,289,38328-OE-387,Food - Salads,424.0,71.0,Venmo,30104.0,Completed,Campaign A,Google Ads,South,30104.0,False,0.0,3
290,2024-08-18,290,60480-FX-926,Toys,28.0,149.0,Google Pay,4172.0,Completed,Campaign A,Google Ads,East,4172.0,False,0.0,8
291,2025-01-21,291,85772-MN-018,Outdoor,930.0,429.0,Apple Pay,398970.0,Completed,Campaign C,Social Media,West,398970.0,False,0.0,6
292,2025-02-15,292,48280-DP-282,Kitchen,846.0,331.0,Apple Pay,280026.0,Completed,Campaign C,Social Media,North,280026.0,False,0.0,6
293,2025-06-10,293,15550-QS-123,Home,724.0,499.0,debit card,361276.0,Completed,Campaign C,Social Media,South,361276.0,False,0.0,6
294,2025-05-05,294,70077-QA-038,Kitchen,215.0,484.0,Apple Pay,104060.0,Returned,Campaign C,Social Media,East,104060.0,False,0.0,5
295,2024-12-19,295,57792-FK-172,Tools,159.0,19.0,Venmo,3021.0,Pending,Campaign A,Google Ads,West,3021.0,False,0.0,9
296,2025-07-28,296,81102-JZ-549,Clothing - Bottoms,841.0,269.0,Venmo,226229.0,Completed,Campaign C,Social Media,North,226229.0,False,0.0,7
297,2024-11-11,297,47371-PH-700,Kitchen,352.0,23.0,Venmo,6217.221809565115,Completed,Campaign A,Google Ads,South,8096.0,True,1878.7781904348851,5
298,2024-11-25,298,25310-VY-906,Kitchen,626.0,351.0,Venmo,206934.057393229,Returned,Campaign A,Google Ads,East,219726.0,True,12791.942606770977,7
300,2024-11-16,300,58565-ZZ-316,Kitchen,492.0,327.0,Apple Pay,151751.53065634327,Completed,Campaign A,Google Ads,North,160884.0,True,9132.469343656741,10
302,2025-03-25,302,12466-YZ-516,Food - Snacks,719.0,372.0,PayPal,267468.0,Completed,Campaign B,Email Marketing,East,267468.0,False,0.0,3
303,2025-06-07,303,50630-NY-051,Home,343.0,289.0,Venmo,99127.0,Cancelled,Campaign C,Social Media,West,99127.0,False,0.0,6
304,2025-01-09,304,64102-FJ-852,Food - Meat Alternatives,427.0,104.0,Venmo,44408.0,Completed,Campaign B,Email Marketing,North,44408.0,False,0.0,2
305,2025-06-30,305,00243-DL-067,Kitchen,403.0,38.0,PayPal,15314.0,Completed,Campaign C,Social Media,South,15314.0,False,0.0,9
307,2025-01-02,307,21875-HN-944,Office,473.0,389.0,credit card,183997.0,Completed,Campaign C,Social Media,West,183997.0,False,0.0,9
310,2025-03-01,310,87910-WN-596,Food - Meat Substitutes,925.0,94.0,Google Pay,86950.0,Completed,Campaign B,Email Marketing,East,86950.0,False,0.0,3
311,2024-12-28,311,42331-MS-709,Food - Baking,390.0,46.0,debit card,17940.0,Returned,Campaign A,Google Ads,West,17940.0,False,0.0,3
312,2025-03-19,312,87892-PY-043,Clothing - Footwear,840.0,477.0,Venmo,400680.0,Completed,Campaign C,Social Media,North,400680.0,False,0.0,5
313,2024-11-23,313,65626-RD-412,Home,726.0,490.0,debit card,355740.0,Completed,Campaign A,Google Ads,South,355740.0,False,0.0,10
314,2025-03-24,314,12871-GQ-254,Food - Sauces,741.0,142.0,Google Pay,105222.0,Completed,Campaign B,Email Marketing,East,105222.0,False,0.0,1
316,2024-10-03,316,49484-IF-587,Kitchen,171.0,330.0,Google Pay,50019.62218772951,Completed,Campaign A,Google Ads,North,56430.0,True,6410.3778122704925,7
317,2024-09-10,317,77163-WY-324,Food - Salads,278.0,38.0,Apple Pay,10564.0,Completed,Campaign A,Google Ads,South,10564.0,False,0.0,2
318,2025-07-10,318,58058-RX-646,Food - Meat,750.0,246.0,Google Pay,184500.0,Completed,Campaign C,Social Media,East,184500.0,False,0.0,1
319,2025-01-18,319,57356-ZS-882,Accessories,505.0,189.0,credit card,73267.2263642184,Cancelled,Campaign C,Social Media,West,95445.0,True,22177.773635781603,10
320,2025-04-20,320,32085-HP-149,Audio,472.0,207.0,Apple Pay,97704.0,Completed,Campaign C,Social Media,North,97704.0,False,0.0,8
321,2025-01-31,321,44292-WE-208,Food - Dips,44.0,273.0,Google Pay,9870.819764702012,Completed,Campaign B,Email Marketing,South,12012.0,True,2141.180235297988,2
322,2025-07-08,322,79600-JV-749,Food - Snacks,995.0,406.0,Venmo,337403.54294084397,Returned,Campaign C,Social Media,East,403970.0,True,66566.45705915606,3
323,2024-08-22,323,87594-PQ-263,Kitchen,501.0,372.0,PayPal,186372.0,Completed,Campaign A,Google Ads,West,186372.0,False,0.0,8
324,2024-11-09,324,90490-OI-157,Home,608.0,372.0,Google Pay,226176.0,Completed,Campaign A,Google Ads,North,226176.0,False,0.0,7
325,2025-07-16,325,00433-WM-987,Toys,64.0,221.0,PayPal,14144.0,Completed,Campaign C,Social Media,South,14144.0,False,0.0,6
327,2025-03-22,327,50780-NK-316,Food - Canned Goods,923.0,234.0,Venmo,215982.0,Completed,Campaign B,Email Marketing,West,215982.0,False,0.0,2
328,2025-02-05,328,44907-ET-163,Food - Dairy,561.0,407.0,PayPal,228327.0,Cancelled,Campaign B,Email Marketing,North,228327.0,False,0.0,3
329,2024-12-11,329,95230-KD-625,Food - Snacks,937.0,493.0,Google Pay,400346.51800525095,Completed,Campaign A,Google Ads,South,461941.0,True,61594.481994749076,2
330,2024-11-16,330,52249-ZQ-290,Food - Condiments,754.0,362.0,Venmo,272948.0,Returned,Campaign A,Google Ads,East,272948.0,False,0.0,1
331,2025-02-27,331,11690-AI-900,Outdoor,88.0,276.0,debit card,24288.0,Cancelled,Campaign C,Social Media,West,24288.0,False,0.0,7
332,2025-07-09,332,06679-XH-467,Kitchen,142.0,67.0,Apple Pay,8097.472314330511,Completed,Campaign C,Social Media,North,9514.0,True,1416.5276856694895,5
333,2025-01-30,333,23377-JV-211,Food - Condiments,776.0,205.0,Google Pay,159080.0,Cancelled,Campaign B,Email Marketing,South,159080.0,False,0.0,3
334,2025-05-22,334,82434-UU-008,Food - Snacks,972.0,352.0,debit card,342144.0,Completed,Campaign B,Email Marketing,East,342144.0,False,0.0,1
335,2025-03-22,335,36481-WR-867,Food - Frozen Foods,722.0,299.0,debit card,215878.0,Returned,Campaign B,Email Marketing,West,215878.0,False,0.0,3
336,2024-08-17,336,90807-OA-510,Food - Dairy,703.0,227.0,PayPal,134963.3517674773,Completed,Campaign A,Google Ads,North,159581.0,True,24617.64823252272,1
338,2025-02-04,338,44018-WY-265,Kitchen,225.0,421.0,Google Pay,94725.0,Completed,Campaign C,Social Media,East,94725.0,False,0.0,7
339,2025-04-10,339,46071-MP-470,Food - Canned Goods,790.0,171.0,Google Pay,135090.0,Completed,Campaign B,Email Marketing,West,135090.0,False,0.0,1
341,2025-07-22,341,63178-GP-199,Food - Snacks,188.0,359.0,Apple Pay,67492.0,Completed,Campaign C,Social Media,South,67492.0,False,0.0,3
343,2024-12-17,343,57097-AT-332,Food - Sauces,211.0,348.0,Venmo,66753.96940946177,Completed,Campaign A,Google Ads,West,73428.0,True,6674.030590538233,2
344,2025-04-09,344,68099-KC-883,Food - Breakfast,459.0,408.0,debit card,187272.0,Completed,Campaign B,Email Marketing,North,187272.0,False,0.0,3
345,2025-01-13,345,45433-WU-428,Fitness,297.0,392.0,credit card,116424.0,Pending,Campaign C,Social Media,South,116424.0,False,0.0,4
346,2025-02-02,346,97593-HB-836,Food - Snacks,815.0,132.0,debit card,107580.0,Returned,Campaign B,Email Marketing,East,107580.0,False,0.0,1
349,2024-08-31,349,94557-JM-171,Food - Frozen Desserts,203.0,60.0,Google Pay,12180.0,Completed,Campaign A,Google Ads,South,12180.0,False,0.0,2
350,2025-06-11,350,89635-DG-429,Accessories,697.0,332.0,Apple Pay,175829.87986578362,Completed,Campaign C,Social Media,East,231404.0,True,55574.120134216384,10
351,2025-07-29,351,36923-FL-220,Kitchen,966.0,149.0,PayPal,143934.0,Completed,Campaign C,Social Media,West,143934.0,False,0.0,7
352,2024-09-14,352,03093-QJ-404,Fitness,458.0,353.0,debit card,161674.0,Cancelled,Campaign A,Google Ads,North,161674.0,False,0.0,4
353,2024-11-08,353,79434-HF-724,Food - Bakery,81.0,381.0,Venmo,30861.0,Pending,Campaign A,Google Ads,South,30861.0,False,0.0,3
354,2025-06-02,354,09442-PT-095,Garden,441.0,190.0,Apple Pay,74966.76567264157,Completed,Campaign C,Social Media,East,83790.0,True,8823.234327358425,8
356,2025-01-09,356,96229-NW-879,Accessories,829.0,480.0,debit card,397920.0,Pending,Campaign C,Social Media,North,397920.0,False,0.0,6
357,2025-06-16,357,66883-DD-695,Home,400.0,279.0,credit card,111600.0,Completed,Campaign C,Social Media,South,111600.0,False,0.0,8
358,2025-03-21,358,33910-CD-105,Kitchen,402.0,348.0,PayPal,139896.0,Completed,Campaign C,Social Media,East,139896.0,False,0.0,5
359,2025-02-02,359,20412-ON-656,Food - Cooking Oil,494.0,135.0,Google Pay,66690.0,Completed,Campaign B,Email Marketing,West,66690.0,False,0.0,3
360,2025-02-12,360,30707-WD-968,Clothing - Activewear,442.0,497.0,Google Pay,219674.0,Completed,Campaign C,Social Media,North,219674.0,False,0.0,5
361,2025-04-17,361,24843-RJ-948,Kitchen,855.0,51.0,debit card,39582.49865684204,Completed,Campaign C,Social Media,South,43605.0,True,4022.5013431579596,8
363,2024-11-12,363,42342-GM-919,Fitness,393.0,418.0,PayPal,164274.0,Completed,Campaign A,Google Ads,West,164274.0,False,0.0,4
364,2025-03-06,364,85583-CV-405,Food - Snacks,776.0,498.0,PayPal,307756.12451395945,Completed,Campaign B,Email Marketing,North,386448.0,True,78691.87548604055,2
366,2025-06-04,366,93297-FO-263,Clothing - Shoes,875.0,107.0,credit card,93625.0,Completed,Campaign C,Social Media,East,93625.0,False,0.0,6
367,2025-07-14,367,82909-IM-900,Clothing - Bottoms,345.0,150.0,debit card,51750.0,Completed,Campaign C,Social Media,West,51750.0,False,0.0,4
368,2024-10-19,368,89896-FO-342,Food - Cheese,984.0,114.0,Google Pay,112176.0,Completed,Campaign A,Google Ads,North,112176.0,False,0.0,3
369,2025-06-10,369,72132-OE-879,Automotive,311.0,280.0,Google Pay,73540.80080394853,Completed,Campaign C,Social Media,South,87080.0,True,13539.199196051466,9
370,2024-08-17,370,12979-BL-581,Toys,872.0,401.0,Apple Pay,349672.0,Completed,Campaign A,Google Ads,East,349672.0,False,0.0,5
371,2025-06-30,371,00446-DB-470,Photography,622.0,425.0,Google Pay,264350.0,Completed,Campaign C,Social Media,West,264350.0,False,0.0,7
372,2024-10-23,372,47778-FS-294,Food - Frozen Food,276.0,451.0,Google Pay,93585.61362024976,Cancelled,Campaign A,Google Ads,North,124476.0,True,30890.38637975024,3
373,2024-10-12,373,15294-LF-580,Kitchen,495.0,318.0,Venmo,141049.45932262973,Completed,Campaign A,Google Ads,South,157410.0,True,16360.540677370285,8
375,2025-04-24,375,79454-BF-751,Pets,676.0,106.0,Google Pay,71656.0,Completed,Campaign C,Social Media,West,71656.0,False,0.0,3
377,2025-05-29,377,88716-WM-242,Clothing - Footwear,399.0,62.0,Google Pay,24738.0,Pending,Campaign C,Social Media,South,24738.0,False,0.0,8
378,2024-09-12,378,57860-KV-925,Home,727.0,375.0,Venmo,272625.0,Completed,Campaign A,Google Ads,East,272625.0,False,0.0,10
379,2025-07-24,379,87351-JJ-872,Food - Produce,773.0,234.0,Apple Pay,180882.0,Completed,Campaign C,Social Media,West,180882.0,False,0.0,3
380,2024-08-10,380,87355-ZX-365,Food - Salads,942.0,214.0,Google Pay,201588.0,Cancelled,Campaign A,Google Ads,North,201588.0,False,0.0,2
381,2025-01-10,381,70309-GP-321,Garden,358.0,252.0,Apple Pay,72253.8097079902,Pending,Campaign C,Social Media,South,90216.0,True,17962.19029200979,5
382,2025-06-24,382,13613-TS-489,Garden,892.0,217.0,PayPal,193564.0,Completed,Campaign C,Social Media,East,193564.0,False,0.0,8
383,2024-12-03,383,77828-PX-547,Food - Bakery,95.0,366.0,credit card,34770.0,Completed,Campaign A,Google Ads,West,34770.0,False,0.0,1
384,2025-02-08,384,67462-QN-639,Safety,201.0,357.0,Apple Pay,57956.61824268894,Completed,Campaign C,Social Media,North,71757.0,True,13800.38175731106,8
385,2024-09-28,385,99779-DR-138,Food - Canned Goods,113.0,312.0,Google Pay,30997.936785731934,Completed,Campaign A,Google Ads,South,35256.0,True,4258.063214268067,3
386,2025-06-21,386,93711-NB-167,Food - Snacks,942.0,43.0,Venmo,40506.0,Completed,Campaign B,Email Marketing,East,40506.0,False,0.0,3
387,2025-05-08,387,20210-SJ-502,Kitchen,550.0,442.0,Apple Pay,243100.0,Completed,Campaign C,Social Media,West,243100.0,False,0.0,6
389,2024-10-26,389,57938-LZ-812,Food - Spices,121.0,395.0,credit card,47795.0,Completed,Campaign A,Google Ads,South,47795.0,False,0.0,1
390,2025-02-11,390,56896-LL-085,Clothing - Jumpsuits,76.0,247.0,debit card,18772.0,Completed,Campaign C,Social Media,East,18772.0,False,0.0,8
391,2024-11-29,391,29713-VM-515,Food - Canned Goods,873.0,48.0,Venmo,39157.46497045094,Completed,Campaign A,Google Ads,West,41904.0,True,2746.535029549055,1
392,2025-02-12,392,33751-XY-992,Clothing - Accessories,94.0,150.0,Venmo,12524.801790258269,Completed,Campaign C,Social Media,North,14100.0,True,1575.1982097417322,6
393,2024-09-07,393,76388-TM-043,Food - Snacks,938.0,226.0,PayPal,211988.0,Completed,Campaign A,Google Ads,South,211988.0,False,0.0,1
394,2025-01-27,394,32382-RN-842,Accessories,258.0,401.0,PayPal,103458.0,Completed,Campaign C,Social Media,East,103458.0,False,0.0,10
395,2025-05-26,395,90658-RL-793,Pets,939.0,474.0,PayPal,375298.60907880496,Completed,Campaign C,Social Media,West,445086.0,True,69787.39092119501,2
397,2024-08-06,397,99128-OP-800,Health,648.0,293.0,credit card,189864.0,Cancelled,Campaign A,Google Ads,South,189864.0,False,0.0,9
398,2024-11-08,398,47724-HT-161,Food - Snacks,303.0,15.0,debit card,4545.0,Completed,Campaign A,Google Ads,East,4545.0,False,0.0,1
400,2025-07-19,400,91626-JM-954,Clothing - Bottoms,476.0,189.0,credit card,73866.54852494423,Completed,Campaign C,Social Media,North,89964.0,True,16097.451475055776,8
